rms,peak,crest_factor,energy_50hz,energy_100hz,energy_150hz,label
0.31650298833847046,0.9366471767425537,2.959362745285034,0.11447051167488098,0.08368271589279175,0.27839264273643494,0
0.330574095249176,0.9409046173095703,2.8462746143341064,0.14450335502624512,0.1470436006784439,0.18550550937652588,0
0.3092278242111206,0.9056587219238281,2.9287750720977783,0.1440393030643463,0.0986417904496193,0.1360749751329422,0
0.27430787682533264,0.9174740314483643,3.3446872234344482,0.09391744434833527,0.09916642308235168,0.16017213463783264,0
0.3230185806751251,0.9455835819244385,2.927335023880005,0.14873526990413666,0.06426672637462616,0.18091942369937897,0
0.316392719745636,0.8862972259521484,2.8012566566467285,0.07945450395345688,0.0988926813006401,0.1452620029449463,0
0.34079670906066895,1.2045676708221436,3.5345637798309326,0.17485283315181732,0.0960666686296463,0.47067198157310486,0
0.3763182461261749,0.9323811531066895,2.477640151977539,0.14573325216770172,0.08964233845472336,0.3715357780456543,0
0.4222186803817749,0.9119133949279785,2.1598129272460938,0.13145384192466736,0.09708325564861298,0.16763333976268768,0
0.3869490325450897,0.9173448085784912,2.3707122802734375,0.1293654441833496,0.09891608357429504,0.5591607093811035,0
0.3686263859272003,0.9362685680389404,2.5398848056793213,0.0735052078962326,0.14597178995609283,0.3863269090652466,0
0.4352942705154419,0.9768538475036621,2.2441229820251465,0.20846731960773468,0.271384060382843,0.17885363101959229,0
0.41213101148605347,0.9943192005157471,2.4126288890838623,0.20124496519565582,0.19828343391418457,0.5273022055625916,0
0.3304307162761688,0.9404458999633789,2.846121311187744,0.10567553341388702,0.11554203927516937,0.10419410467147827,0
0.3566710650920868,0.9567577838897705,2.6824653148651123,0.06772308051586151,0.08391796052455902,0.316419780254364,0
0.41555774211883545,0.7523460388183594,1.8104488849639893,0.07591240108013153,0.10077204555273056,0.1993551403284073,0
0.4289081394672394,0.9819464683532715,2.289409637451172,0.145433247089386,0.15480780601501465,0.2894081771373749,0
0.40560492873191833,0.7126626968383789,1.757036566734314,0.0895276889204979,0.10404675453901291,0.6347641348838806,0
0.36679807305336,0.7356414794921875,2.0055761337280273,0.07865835726261139,0.10843592882156372,0.722341001033783,0
0.4007100462913513,1.0451369285583496,2.608212471008301,0.10044103860855103,0.09549751877784729,0.6917151808738708,0
0.37366023659706116,0.7389602661132812,1.9776262044906616,0.07003530859947205,0.08979073166847229,0.8089682459831238,0
0.39379414916038513,0.7388105392456055,1.876133918762207,0.04589271917939186,0.07347412407398224,0.15490952134132385,0
0.4524300992488861,0.9526448249816895,2.1056177616119385,0.05276436731219292,0.18415623903274536,0.11053042858839035,0
0.25524312257766724,0.9255561828613281,3.6261749267578125,0.07109518349170685,0.0869578868150711,0.2151019275188446,0
0.3149060606956482,0.9492044448852539,3.0142464637756348,0.046156808733940125,0.03771578520536423,0.16827142238616943,0
0.2932405471801758,0.9363136291503906,3.192988157272339,0.07117605209350586,0.05925629287958145,0.1488090604543686,0
0.3026788830757141,0.6009435653686523,1.9854161739349365,0.08090676367282867,0.08584186434745789,0.5564206838607788,0
0.2762294411659241,0.5735435485839844,2.0763301849365234,0.061424270272254944,0.04589336737990379,0.12166368961334229,0
0.29797643423080444,0.5828828811645508,1.9561375379562378,0.06624264270067215,0.05438698083162308,0.07767800986766815,0
0.2861887216567993,0.6171443462371826,2.1564245223999023,0.04844614118337631,0.052210815250873566,0.1716541200876236,0
0.3266914486885071,0.9587249755859375,2.934649705886841,0.09112941473722458,0.12115783989429474,0.12916284799575806,0
0.34919679164886475,0.9639735221862793,2.760545253753662,0.1320701390504837,0.15607500076293945,0.23721808195114136,0
0.4112238883972168,0.9334783554077148,2.2700002193450928,0.1637701541185379,0.1672813892364502,0.055851373821496964,0
0.37789177894592285,0.9171853065490723,2.4271111488342285,0.10200299322605133,0.39062565565109253,0.10105118155479431,0
0.3369797170162201,0.92742919921875,2.752181053161621,0.08792458474636078,0.18808993697166443,0.07405684143304825,0
0.33215203881263733,0.9525482654571533,2.8678078651428223,0.10162567347288132,0.09375874698162079,0.06599950790405273,0
0.3562327027320862,0.765539288520813,2.148986577987671,0.057694174349308014,0.15728214383125305,0.10425391793251038,0
0.3309432864189148,0.9493060111999512,2.868485450744629,0.07820391654968262,0.14599287509918213,0.12261104583740234,0
0.33562174439430237,0.937328577041626,2.7928123474121094,0.07809675484895706,0.14415603876113892,0.08250201493501663,0
0.32580864429473877,0.923682451248169,2.83504581451416,0.10219022631645203,0.11835391819477081,0.0681697279214859,0
0.3253486454486847,0.9859790802001953,3.0305306911468506,0.09824280440807343,0.09547527134418488,0.3059728741645813,0
0.31953859329223633,0.9907310009002686,3.1005048751831055,0.07901826500892639,0.08598878979682922,0.10600235313177109,0
